path,spratRatio,herringRatio,smeltRatio,sticklebackRatio
../../../data/Pseudo_Mixtures/Image_946.jpg,0.3613,0.4573,0.0001,0.1814
../../../data/Pseudo_Mixtures/Image_947.jpg,0.2615,0.5778,0.0016,0.1591
../../../data/Pseudo_Mixtures/Image_948.jpg,0.27,0.5496,0.0,0.1804
../../../data/Pseudo_Mixtures/Image_949.jpg,0.3024,0.5094,0.0001,0.1881
../../../data/Pseudo_Mixtures/Image_950.jpg,0.3016,0.5772,0.0,0.1212
../../../data/Pseudo_Mixtures/Image_951.jpg,0.2845,0.5294,0.0,0.1861
../../../data/Pseudo_Mixtures/Image_952.jpg,0.3002,0.5416,0.0,0.1582
../../../data/Pseudo_Mixtures/Image_953.jpg,0.2843,0.5133,0.0013,0.2011
../../../data/Pseudo_Mixtures/Image_954.jpg,0.4093,0.4532,0.0005,0.137
../../../data/Pseudo_Mixtures/Image_955.jpg,0.277,0.5418,0.0,0.1812
../../../data/Pseudo_Mixtures/Image_956.jpg,0.2897,0.547,0.0,0.1633
../../../data/Pseudo_Mixtures/Image_957.jpg,0.3261,0.5025,0.0027,0.1687
../../../data/Pseudo_Mixtures/Image_958.jpg,0.3209,0.4873,0.0007,0.1911
../../../data/Pseudo_Mixtures/Image_959.jpg,0.3569,0.4792,0.0,0.1639
../../../data/Pseudo_Mixtures/Image_960.jpg,0.2445,0.5981,0.0053,0.1521
../../../data/Pseudo_Mixtures/Image_961.jpg,0.2557,0.5449,0.0,0.1993
../../../data/Pseudo_Mixtures/Image_962.jpg,0.283,0.5363,0.0021,0.1786
../../../data/Pseudo_Mixtures/Image_963.jpg,0.2684,0.5352,0.0011,0.1953
../../../data/Pseudo_Mixtures/Image_964.jpg,0.2575,0.5553,0.0,0.1872
../../../data/Pseudo_Mixtures/Image_965.jpg,0.3425,0.4602,0.0,0.1972
../../../data/Pseudo_Mixtures/Image_966.jpg,0.2517,0.5273,0.0026,0.2184
../../../data/Pseudo_Mixtures/Image_967.jpg,0.1998,0.6554,0.0,0.1449
../../../data/Pseudo_Mixtures/Image_968.jpg,0.2292,0.5788,0.0029,0.1892
../../../data/Pseudo_Mixtures/Image_969.jpg,0.2885,0.5042,0.0105,0.1968
../../../data/Pseudo_Mixtures/Image_970.jpg,0.3363,0.4972,0.0,0.1666
../../../data/Pseudo_Mixtures/Image_971.jpg,0.3463,0.4587,0.0,0.195
../../../data/Pseudo_Mixtures/Image_972.jpg,0.28,0.5477,0.0008,0.1714
../../../data/Pseudo_Mixtures/Image_973.jpg,0.2934,0.5609,0.0,0.1458
../../../data/Pseudo_Mixtures/Image_974.jpg,0.2459,0.5648,0.0,0.1893
../../../data/Pseudo_Mixtures/Image_975.jpg,0.3297,0.4566,0.0008,0.213
../../../data/Pseudo_Mixtures/Image_976.jpg,0.2168,0.5948,0.0001,0.1883
../../../data/Pseudo_Mixtures/Image_977.jpg,0.2349,0.5244,0.0,0.2407
../../../data/Pseudo_Mixtures/Image_978.jpg,0.2019,0.6009,0.0,0.1972
../../../data/Pseudo_Mixtures/Image_979.jpg,0.3693,0.4868,0.0,0.144
../../../data/Pseudo_Mixtures/Image_980.jpg,0.2663,0.5009,0.0,0.2327
../../../data/Pseudo_Mixtures/Image_981.jpg,0.2846,0.5451,0.0,0.1703
../../../data/Pseudo_Mixtures/Image_982.jpg,0.2523,0.65,0.0081,0.0896
../../../data/Pseudo_Mixtures/Image_983.jpg,0.3052,0.5215,0.0,0.1733
../../../data/Pseudo_Mixtures/Image_984.jpg,0.2191,0.6044,0.0125,0.1641
../../../data/Pseudo_Mixtures/Image_985.jpg,0.3437,0.5212,0.0,0.1352
../../../data/Pseudo_Mixtures/Image_986.jpg,0.1643,0.6173,0.0,0.2184
../../../data/Pseudo_Mixtures/Image_987.jpg,0.2655,0.5779,0.0,0.1566
../../../data/Pseudo_Mixtures/Image_988.jpg,0.2089,0.6465,0.0169,0.1276
../../../data/Pseudo_Mixtures/Image_989.jpg,0.3699,0.4346,0.0,0.1955
../../../data/Pseudo_Mixtures/Image_990.jpg,0.265,0.5536,0.0001,0.1812
../../../data/Pseudo_Mixtures/Image_991.jpg,0.2793,0.4459,0.0013,0.2735
../../../data/Pseudo_Mixtures/Image_992.jpg,0.3461,0.4133,0.0,0.2406
../../../data/Pseudo_Mixtures/Image_993.jpg,0.2731,0.451,0.0,0.2759
../../../data/Pseudo_Mixtures/Image_994.jpg,0.3058,0.5472,0.0007,0.1464
../../../data/Pseudo_Mixtures/Image_995.jpg,0.3532,0.4908,0.0045,0.1515
../../../data/Pseudo_Mixtures/Image_996.jpg,0.3414,0.4783,0.0001,0.1801
../../../data/Pseudo_Mixtures/Image_997.jpg,0.2757,0.4849,0.0018,0.2376
../../../data/Pseudo_Mixtures/Image_998.jpg,0.2845,0.6174,0.0,0.098
../../../data/Pseudo_Mixtures/Image_999.jpg,0.3381,0.4899,0.0,0.172
../../../data/Pseudo_Mixtures/Image_1000.jpg,0.2764,0.5759,0.0005,0.1472
